Date,Time,DayOfWeek,CrimeType,Severity,WeaponUsed,VictimAge,VictimGender,SuspectAge,SuspectGender,Location,Temperature,PopulationDensity,PolicePatrolFrequency,ResponseTime,CrimeRate
2022-06-22,03:00 AM,Wednesday,Theft,High,Firearm,60.0,Female,21.0,Male,Urban,97.24878651047072,509.97527340646695,Low,17.192971707884237,0.35828946362388225
2022-11-13,02:00 PM,Sunday,Burglary,Low,Firearm,61.0,Male,34.0,Female,Suburban,47.32563096252544,509.97527340646695,High,20.76590476324126,0.5196678964659299
2022-10-30,04:00 AM,Sunday,Assault,Low,Knife,44.0,Female,44.0,Male,Suburban,59.43861683664713,179.67786147940308,Medium,6.987992832412469,0.5196678964659299
2022-05-29,02:00 PM,Sunday,Robbery,Medium,Firearm,44.0,Male,44.0,Female,Suburban,59.43861683664713,267.2372138153732,High,16.689723712469167,0.5196678964659299
2022-03-21,09:00 PM,Monday,Burglary,Medium,Other,44.0,Female,22.0,Male,Urban,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.5196678964659299
2022-08-01,04:00 PM,Monday,Robbery,Low,None,44.0,Male,44.0,Male,Suburban,86.0351916598903,69.11563576042033,Medium,14.241077940563036,0.8591890387215694
2022-07-22,05:00 PM,Friday,Theft,Medium,Knife,30.0,Female,39.0,Female,Urban,59.43861683664713,765.0907809346772,Low,16.689723712469167,0.4675438496937657
2022-09-09,07:00 PM,Friday,Assault,Low,Firearm,44.0,Female,44.0,Male,Suburban,32.77330794937206,500.0846278887018,Medium,15.588514431037705,0.4042200438932162
2022-08-17,10:00 AM,Wednesday,Robbery,High,Knife,28.0,Female,44.0,Female,Suburban,59.43861683664713,474.4335508976265,Medium,16.689723712469167,0.44948276210107985
2022-06-13,02:00 PM,Monday,Robbery,Medium,Knife,48.0,Male,39.0,Male,Rural,59.43861683664713,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-08-15,07:00 PM,Monday,Theft,Low,Firearm,44.0,Male,44.0,Male,Rural,23.58884461021736,828.4283194181681,High,14.862115783687633,0.8502673943359241
2022-05-27,11:00 PM,Friday,Robbery,Medium,Knife,44.0,Male,44.0,Female,Rural,59.43861683664713,391.83365560473817,Low,16.689723712469167,0.7063687718503076
2022-01-20,04:00 PM,Thursday,Robbery,Low,None,23.0,Male,44.0,Female,Urban,59.43861683664713,509.97527340646695,High,23.97570120128007,0.5196678964659299
2022-02-16,01:00 PM,Wednesday,Theft,Low,Other,58.0,Female,65.0,Female,Urban,49.498012437667676,693.4356520188765,High,17.78702616970958,0.5196678964659299
2022-08-21,05:00 PM,Sunday,Burglary,Medium,Other,33.0,Female,44.0,Male,Suburban,81.57851346375041,717.49809761602,High,21.1006609277986,0.5196678964659299
2022-11-01,02:00 PM,Tuesday,Theft,High,None,44.0,Male,44.0,Female,Suburban,84.87481541380885,958.1810558847686,Medium,16.689723712469167,0.5196678964659299
2022-01-14,05:00 AM,Friday,Burglary,Low,Knife,52.0,Male,59.0,Male,Suburban,59.43861683664713,554.7729555747786,High,26.11303828284137,0.27875579946862916
2022-05-23,11:00 PM,Monday,Assault,Low,Firearm,65.0,Male,44.0,Female,Suburban,95.77223488050838,429.7335734257062,Low,19.558936376599146,0.5196678964659299
2022-01-01,03:00 PM,Saturday,Burglary,Low,Knife,43.0,Female,26.0,Female,Urban,59.43861683664713,956.0184451671225,Medium,16.689723712469167,0.5196678964659299
2022-02-23,02:00 PM,Wednesday,Burglary,High,None,29.0,Male,29.0,Female,Suburban,81.74688281840879,660.0047232742451,Medium,16.689723712469167,0.3870673133912932
2022-09-16,08:00 AM,Friday,Assault,High,Knife,28.0,Male,40.0,Female,Suburban,59.43861683664713,509.97527340646695,High,16.689723712469167,0.5626409972480995
2022-05-24,07:00 AM,Tuesday,Burglary,Medium,Other,44.0,Female,31.0,Female,Rural,59.43861683664713,170.1410331333926,Medium,24.994068569880994,0.8029663011085668
2022-01-12,08:00 PM,Wednesday,Theft,High,Knife,44.0,Female,50.0,Female,Suburban,92.62089949201429,509.97527340646695,Low,13.636528786706721,0.5196678964659299
2022-11-26,08:00 AM,Saturday,Burglary,Medium,None,35.0,Male,44.0,Male,Suburban,59.43861683664713,394.072522654444,Low,11.49026563083029,0.5196678964659299
2022-08-12,04:00 PM,Friday,Assault,Medium,Other,36.0,Female,66.0,Female,Suburban,59.43861683664713,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-09-29,03:00 PM,Thursday,Theft,High,Knife,40.0,Male,58.0,Male,Urban,86.04278732163326,509.97527340646695,High,16.68103361022093,0.9565708574521596
2022-12-24,08:00 PM,Saturday,Assault,Medium,Knife,44.0,Female,26.0,Female,Rural,83.30485714501336,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-06-05,07:00 AM,Sunday,Assault,High,Other,44.0,Male,44.0,Female,Suburban,36.072907174841795,621.6022781894418,Medium,27.364946833774297,0.5196678964659299
2022-01-08,08:00 AM,Saturday,Robbery,Medium,Firearm,43.0,Male,27.0,Female,Suburban,84.4095367003732,107.6489155031482,Low,18.563696557516153,0.5196678964659299
2022-05-02,02:00 PM,Monday,Robbery,High,Other,44.0,Male,44.0,Male,Rural,59.43861683664713,442.6753368776326,Medium,29.46110980383924,0.5196678964659299
2022-12-14,02:00 AM,Wednesday,Assault,High,Firearm,21.0,Male,64.0,Male,Suburban,43.132026756332074,569.2841926804874,High,16.689723712469167,0.27555667012122875
2022-06-13,10:00 PM,Monday,Assault,Medium,None,44.0,Female,44.0,Female,Urban,96.1808062689859,464.2446254126501,High,18.89262150979865,0.8008094946768325
2022-03-31,09:00 AM,Thursday,Assault,Low,None,68.0,Female,64.0,Male,Suburban,23.98881171193314,761.2385664884413,Medium,16.689723712469167,0.5196678964659299
2022-05-16,07:00 AM,Monday,Robbery,Medium,Other,46.0,Female,44.0,Female,Urban,59.43861683664713,836.5287068180469,Low,16.689723712469167,0.6030038404299115
2022-07-05,08:00 AM,Tuesday,Robbery,High,Other,51.0,Female,40.0,Female,Urban,59.43861683664713,509.97527340646695,Medium,27.177662812966762,0.5196678964659299
2022-11-12,10:00 AM,Saturday,Burglary,Low,None,44.0,Male,44.0,Male,Suburban,66.06339768978478,86.872300421212,Low,13.953619529895137,0.7916950992017466
2022-06-27,10:00 AM,Monday,Burglary,Medium,Firearm,44.0,Male,42.0,Male,Rural,71.61200666407227,234.4223319236736,Low,14.466059585102352,0.19315775112097988
2022-01-28,05:00 PM,Friday,Assault,Medium,None,60.0,Female,44.0,Male,Urban,21.357530345237315,559.7771338005856,Medium,15.45326707427328,0.6679244735960846
2022-08-08,02:00 AM,Monday,Theft,Medium,Other,33.0,Female,51.0,Male,Rural,59.43861683664713,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-12-23,04:00 AM,Friday,Theft,Low,None,19.0,Female,62.0,Female,Suburban,23.56704741873152,509.97527340646695,Low,18.8372567549706,0.5078501431374813
2022-02-10,04:00 AM,Thursday,Robbery,High,Other,44.0,Female,44.0,Male,Urban,31.44495621787219,509.97527340646695,Low,17.409973041927106,0.5196678964659299
2022-08-16,07:00 AM,Tuesday,Robbery,Medium,Other,44.0,Female,64.0,Male,Suburban,59.43861683664713,509.97527340646695,Low,12.650024339579186,0.5196678964659299
2022-07-11,12:00 PM,Monday,Robbery,Medium,None,30.0,Male,42.0,Female,Rural,65.34867466352758,457.9755022247674,Low,28.180161619770775,0.5196678964659299
2022-05-25,10:00 PM,Wednesday,Assault,Medium,Firearm,59.0,Male,27.0,Male,Suburban,59.43861683664713,509.97527340646695,High,16.689723712469167,0.9871678396302044
2022-07-20,04:00 AM,Wednesday,Theft,Medium,Knife,25.0,Male,31.0,Male,Suburban,59.43861683664713,199.50300418241488,Medium,15.193480404789874,0.3179598316596177
2022-07-31,10:00 PM,Sunday,Burglary,Medium,None,47.0,Female,59.0,Male,Urban,59.43861683664713,79.5147237322335,Low,16.689723712469167,0.5319556987831766
2022-08-08,06:00 AM,Monday,Assault,High,Knife,49.0,Female,63.0,Male,Suburban,21.062496276686407,949.557754487491,Medium,16.689723712469167,0.5196678964659299
2022-08-28,02:00 AM,Sunday,Burglary,High,None,53.0,Female,44.0,Female,Suburban,59.43861683664713,278.6769563803314,Low,29.01820220570608,0.954401509831066
2022-02-15,01:00 PM,Tuesday,Burglary,Medium,Knife,64.0,Female,44.0,Female,Suburban,59.43861683664713,277.95145853744975,Medium,16.689723712469167,0.4785837324327735
2022-02-04,01:00 PM,Friday,Assault,Low,Firearm,47.0,Male,44.0,Male,Urban,59.917435537663444,509.97527340646695,Medium,7.80246275876897,0.6991062053996978
2022-09-10,10:00 AM,Saturday,Burglary,High,Firearm,18.0,Male,31.0,Male,Rural,59.43861683664713,509.97527340646695,Low,16.01914503591353,0.9217892331085261
2022-03-23,05:00 PM,Wednesday,Theft,Low,None,60.0,Female,44.0,Female,Rural,59.43861683664713,600.7502591927833,Low,16.974264036336784,0.5196678964659299
2022-09-13,02:00 PM,Tuesday,Burglary,High,Other,44.0,Male,69.0,Male,Suburban,59.43861683664713,509.97527340646695,Medium,27.42485195464185,0.5196678964659299
2022-07-16,01:00 PM,Saturday,Theft,Medium,Knife,34.0,Male,65.0,Male,Urban,81.21190798890112,509.97527340646695,Medium,14.870019211573828,0.9174562218910135
2022-10-30,01:00 AM,Sunday,Theft,High,Other,44.0,Female,44.0,Male,Suburban,58.823250724937225,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-01-10,06:00 AM,Monday,Theft,Medium,Other,41.0,Female,27.0,Male,Rural,59.43861683664713,640.4319455811799,High,17.128297692858368,0.2704461854714264
2022-11-08,01:00 PM,Tuesday,Robbery,High,Other,67.0,Female,52.0,Male,Urban,59.43861683664713,86.85948199244308,Low,29.34451252447322,0.4003555942699585
2022-10-13,12:00 PM,Thursday,Burglary,Medium,Firearm,39.0,Female,28.0,Male,Rural,59.43861683664713,227.43390181957287,High,5.204958028274055,0.8703959082257019
2022-08-30,06:00 PM,Tuesday,Assault,Medium,None,44.0,Female,28.0,Male,Rural,89.7915650683852,839.6835148354454,High,27.470384370158666,0.35916182428041876
2022-09-08,10:00 PM,Thursday,Assault,Medium,None,44.0,Female,44.0,Male,Urban,69.04929912553932,778.429938521419,Low,16.689723712469167,0.6002530329335051
2022-01-05,12:00 AM,Wednesday,Burglary,Medium,Firearm,44.0,Male,38.0,Male,Urban,59.43861683664713,383.11055688428957,Low,29.02552339413033,0.5196678964659299
2022-04-29,06:00 PM,Friday,Robbery,Low,Firearm,26.0,Male,44.0,Female,Suburban,59.43861683664713,509.97527340646695,High,5.326913354365371,0.5196678964659299
2022-10-16,12:00 PM,Sunday,Robbery,Medium,None,54.0,Female,44.0,Female,Suburban,61.46923706682565,509.97527340646695,Low,9.292520913757725,0.4119939894921726
2022-03-06,03:00 PM,Sunday,Theft,Low,Other,27.0,Male,24.0,Female,Rural,59.43861683664713,50.22895445087782,Medium,16.689723712469167,0.5196678964659299
2022-05-26,12:00 AM,Thursday,Burglary,Low,Knife,44.0,Female,44.0,Male,Urban,70.14663235320538,509.97527340646695,Medium,5.636817293377678,0.5196678964659299
2022-08-12,11:00 AM,Friday,Burglary,Medium,Knife,54.0,Female,19.0,Male,Urban,59.43861683664713,509.97527340646695,High,6.590224904412518,0.577735770160842
2022-08-27,09:00 AM,Saturday,Assault,Low,Knife,45.0,Female,44.0,Female,Suburban,84.2954761501842,287.9587994122753,High,10.526971842336048,0.5196678964659299
2022-06-26,12:00 PM,Sunday,Burglary,High,Other,45.0,Female,59.0,Male,Rural,85.42576588529525,509.97527340646695,Low,16.689723712469167,0.6857072292860759
2022-09-24,01:00 PM,Saturday,Robbery,Medium,None,59.0,Male,35.0,Female,Rural,98.31578846837294,315.690163719121,Low,16.689723712469167,0.6495324310653898
2022-12-07,05:00 PM,Wednesday,Burglary,Low,Firearm,44.0,Female,28.0,Male,Suburban,60.149562481960295,231.94525594764076,High,5.8565280698376085,0.5196678964659299
2022-10-09,11:00 PM,Sunday,Assault,Medium,None,38.0,Male,33.0,Female,Urban,59.43861683664713,529.05028775338,High,16.689723712469167,0.42499524041986325
2022-03-04,11:00 PM,Friday,Theft,Medium,Other,44.0,Female,66.0,Female,Suburban,80.27804843571845,872.3627845540954,Medium,17.492641833366385,0.140778340012232
2022-08-05,05:00 PM,Friday,Assault,Medium,Firearm,59.0,Female,44.0,Female,Suburban,59.43861683664713,279.2822186456249,Medium,16.689723712469167,0.5196678964659299
2022-12-08,07:00 PM,Thursday,Assault,Low,Other,44.0,Female,44.0,Male,Suburban,63.75324110344994,509.97527340646695,Low,16.689723712469167,0.5871791281356967
2022-11-11,07:00 AM,Friday,Theft,High,Knife,44.0,Male,44.0,Female,Suburban,59.43861683664713,388.58449905718146,Medium,16.689723712469167,0.4764893973538262
2022-10-10,03:00 PM,Monday,Assault,High,Knife,25.0,Female,43.0,Male,Urban,27.157849824830976,760.2692333367289,Low,16.689723712469167,0.325707335086999
2022-06-26,07:00 AM,Sunday,Assault,Low,Other,65.0,Female,44.0,Male,Suburban,53.43872684055309,509.97527340646695,Low,29.9724821761543,0.7216485442517359
2022-04-08,08:00 AM,Friday,Burglary,Medium,Firearm,44.0,Female,44.0,Male,Urban,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.5196678964659299
2022-04-15,01:00 PM,Friday,Burglary,Low,Firearm,39.0,Male,61.0,Male,Suburban,88.49228975957283,509.97527340646695,Medium,27.04186275717181,0.9144403697540473
2022-04-09,03:00 PM,Saturday,Theft,Low,None,54.0,Male,44.0,Male,Rural,59.43861683664713,803.0293529140362,High,16.689723712469167,0.020643439545793285
2022-11-07,12:00 AM,Monday,Burglary,Low,Knife,44.0,Male,64.0,Male,Urban,27.25767061982647,623.6129249015657,High,22.164357301869604,0.5196678964659299
2022-01-06,12:00 PM,Thursday,Burglary,Medium,None,46.0,Female,64.0,Male,Rural,59.43861683664713,509.97527340646695,Medium,15.414805694604967,0.46235560093466244
2022-07-16,10:00 AM,Saturday,Assault,Low,None,20.0,Male,65.0,Female,Suburban,89.98128500431947,88.06563203085334,High,16.689723712469167,0.4126699440035412
2022-12-17,09:00 PM,Saturday,Robbery,Medium,Other,61.0,Female,59.0,Female,Suburban,30.312206805879917,985.1058798733392,Low,16.689723712469167,0.2564440174631881
2022-05-13,09:00 PM,Friday,Burglary,Low,Other,44.0,Male,29.0,Female,Suburban,77.5997442101957,414.3070664462904,High,20.155056340258298,0.010071134832283168
2022-12-24,12:00 PM,Saturday,Robbery,High,None,62.0,Male,30.0,Male,Urban,28.093249569048258,194.61680322102347,Medium,16.689723712469167,0.5196678964659299
2022-09-16,11:00 PM,Friday,Burglary,Low,Knife,27.0,Female,44.0,Male,Rural,59.43861683664713,683.3734126266339,High,5.612006645329998,0.5196678964659299
2022-01-23,05:00 AM,Sunday,Burglary,Low,Other,53.0,Male,44.0,Male,Urban,59.43861683664713,320.07387464068637,Low,24.767572593652844,0.5196678964659299
2022-02-22,02:00 PM,Tuesday,Theft,High,None,44.0,Female,44.0,Male,Urban,59.43861683664713,606.4893573844953,Low,5.2974458061288905,0.31907497232072624
2022-06-14,04:00 AM,Tuesday,Theft,Medium,None,44.0,Female,43.0,Female,Suburban,38.69523590602909,607.4295124523617,Medium,16.689723712469167,0.5196678964659299
2022-07-21,07:00 PM,Thursday,Theft,Medium,None,51.0,Male,44.0,Male,Rural,71.13614635119679,509.97527340646695,Medium,5.148101636350059,0.5196678964659299
2022-03-24,05:00 PM,Thursday,Robbery,Low,None,68.0,Female,44.0,Female,Suburban,59.43861683664713,509.97527340646695,Medium,16.689723712469167,0.9002348574321095
2022-05-25,12:00 AM,Wednesday,Assault,High,None,18.0,Female,32.0,Male,Urban,77.0928226489723,301.7187084776709,Low,6.579013204103482,0.5229815151058326
2022-03-26,12:00 PM,Saturday,Burglary,Medium,None,49.0,Male,25.0,Female,Suburban,89.8942427648599,509.97527340646695,High,16.689723712469167,0.11450619646898141
2022-03-19,06:00 PM,Saturday,Burglary,Low,Other,44.0,Male,24.0,Male,Rural,59.43861683664713,560.8075221614229,High,15.391982379071715,0.5196678964659299
2022-01-01,06:00 PM,Saturday,Burglary,High,Knife,46.0,Female,64.0,Female,Suburban,89.32765508764028,509.97527340646695,Medium,16.48739437161025,0.5196678964659299
2022-02-20,09:00 PM,Sunday,Robbery,Medium,None,24.0,Male,63.0,Male,Rural,59.43861683664713,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-06-22,12:00 AM,Wednesday,Theft,Medium,Firearm,66.0,Female,44.0,Female,Rural,30.168839269361918,509.97527340646695,High,16.689723712469167,0.5063697376522089
2022-07-24,02:00 AM,Sunday,Assault,High,Other,20.0,Female,44.0,Male,Suburban,54.20334842877696,663.7445968917663,Medium,24.610202915455094,0.6718920156363726
2022-09-17,08:00 PM,Saturday,Robbery,High,Other,37.0,Male,30.0,Female,Urban,32.86882347880783,193.08040541509317,Medium,16.689723712469167,0.9116182055034282
2022-10-15,01:00 PM,Saturday,Theft,High,None,44.0,Male,60.0,Female,Suburban,59.43861683664713,936.0156955153547,Low,23.70517795987819,0.5021620107636534
2022-02-03,04:00 AM,Thursday,Robbery,High,Other,47.0,Male,44.0,Male,Urban,80.70945075343597,413.90586609995336,Low,16.689723712469167,0.9658387750583302
2022-12-14,02:00 PM,Wednesday,Assault,Low,None,52.0,Male,44.0,Female,Urban,28.463721621823915,743.0453508776166,Low,26.588663291785718,0.9416348520733687
2022-04-05,05:00 AM,Tuesday,Theft,High,Knife,44.0,Female,53.0,Male,Suburban,60.49118821557155,69.32402778806876,Low,16.689723712469167,0.8650625299843604
2022-03-13,01:00 AM,Sunday,Robbery,Medium,Knife,44.0,Female,44.0,Male,Urban,59.43861683664713,244.92778575956666,High,10.365949072610714,0.49997726496241857
2022-02-08,08:00 AM,Tuesday,Assault,Medium,Other,56.0,Male,25.0,Male,Urban,59.43861683664713,509.97527340646695,High,20.94257127604822,0.5196678964659299
2022-06-03,12:00 PM,Friday,Burglary,Low,Other,44.0,Male,44.0,Female,Suburban,61.081429339341604,509.97527340646695,Low,17.652077393512773,0.21790446981538492
2022-09-07,10:00 AM,Wednesday,Assault,Medium,Firearm,43.0,Female,43.0,Female,Suburban,96.02233788891256,509.97527340646695,Low,16.689723712469167,0.6476700027119756
2022-06-11,06:00 AM,Saturday,Burglary,Medium,Other,44.0,Female,33.0,Male,Suburban,59.43861683664713,933.3769581791851,Medium,25.823291209822873,0.4217549802841961
2022-04-28,02:00 PM,Thursday,Robbery,High,Firearm,34.0,Female,53.0,Male,Urban,51.53523956799263,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-09-16,10:00 AM,Friday,Theft,Medium,Knife,35.0,Female,44.0,Female,Rural,87.85625028423163,509.97527340646695,High,26.164029249032133,0.5196678964659299
2022-11-02,10:00 AM,Wednesday,Theft,Low,Knife,44.0,Male,44.0,Female,Urban,59.43861683664713,163.7594490755053,Low,16.689723712469167,0.5196678964659299
2022-09-25,12:00 PM,Sunday,Robbery,High,None,69.0,Female,44.0,Female,Rural,57.752200845161845,812.5234319446088,High,5.790500955936599,0.5196678964659299
2022-02-23,08:00 AM,Wednesday,Theft,High,Knife,46.0,Female,29.0,Male,Suburban,59.43861683664713,509.97527340646695,Medium,11.462514192489849,0.5196678964659299
2022-08-24,01:00 PM,Wednesday,Theft,Low,Firearm,44.0,Male,54.0,Male,Rural,87.74280014957964,509.97527340646695,Medium,16.689723712469167,0.629113619912119
2022-08-10,08:00 AM,Wednesday,Burglary,High,Other,44.0,Female,44.0,Male,Suburban,86.55532333504416,509.97527340646695,High,16.689723712469167,0.7930103076255994
2022-09-08,02:00 AM,Thursday,Robbery,High,None,35.0,Female,44.0,Male,Suburban,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.5196678964659299
2022-11-09,03:00 PM,Wednesday,Assault,Low,Firearm,44.0,Male,44.0,Male,Rural,46.663988789642005,509.97527340646695,High,16.689723712469167,0.5186386906660125
2022-04-22,12:00 AM,Friday,Burglary,High,Other,44.0,Male,31.0,Female,Suburban,59.354241923130346,509.97527340646695,Medium,23.166761731455313,0.5196678964659299
2022-09-12,11:00 PM,Monday,Robbery,Low,None,67.0,Male,27.0,Male,Rural,65.82180077896872,789.5900860585804,Low,16.689723712469167,0.2606334547570014
2022-10-30,05:00 PM,Sunday,Burglary,Low,Knife,18.0,Female,44.0,Female,Suburban,39.066976850239755,174.46388771794233,High,16.689723712469167,0.1629165930016191
2022-07-26,01:00 AM,Tuesday,Assault,Medium,Firearm,44.0,Female,62.0,Female,Urban,59.43861683664713,620.9093352476224,Low,20.58475967567619,0.33681911096745687
2022-08-17,11:00 AM,Wednesday,Assault,Medium,Other,62.0,Male,69.0,Male,Urban,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.5546991765833158
2022-12-07,07:00 AM,Wednesday,Robbery,High,None,44.0,Male,54.0,Female,Suburban,46.72364387359677,509.97527340646695,Medium,10.343506551528048,0.5196678964659299
2022-03-07,08:00 PM,Monday,Assault,High,None,44.0,Female,46.0,Male,Suburban,28.545679437119247,197.10054753921602,Low,16.689723712469167,0.5196678964659299
2022-03-16,02:00 AM,Wednesday,Burglary,Low,Knife,40.0,Male,44.0,Female,Rural,39.10761283228855,223.77677966398048,High,15.616975310461463,0.45756884767397166
2022-04-13,08:00 PM,Wednesday,Assault,High,Other,27.0,Male,32.0,Male,Urban,95.9424937404787,396.7951883579714,Low,8.824046765143594,0.5196678964659299
2022-07-11,01:00 AM,Monday,Burglary,Low,Knife,44.0,Male,44.0,Male,Rural,44.40797494556213,509.97527340646695,Low,16.689723712469167,0.8420242180649508
2022-09-09,12:00 AM,Friday,Burglary,Low,Knife,58.0,Female,64.0,Female,Suburban,33.50874314936283,642.0138033055779,High,17.75617749507864,0.31357513206403076
2022-08-14,07:00 AM,Sunday,Assault,High,Other,44.0,Female,44.0,Male,Suburban,56.85382333239946,509.97527340646695,Medium,29.43562604223554,0.5196678964659299
2022-10-21,06:00 AM,Friday,Robbery,Low,Other,44.0,Female,69.0,Female,Rural,44.56701946881989,528.5071731755725,Medium,16.689723712469167,0.4285646126017921
2022-11-02,12:00 AM,Wednesday,Theft,Medium,Other,18.0,Female,36.0,Male,Suburban,59.43861683664713,223.49387374044608,High,17.01675280762692,0.7265857658264533
2022-04-08,07:00 PM,Friday,Assault,High,Firearm,44.0,Female,44.0,Male,Urban,59.43861683664713,595.2764162801548,High,16.199886366721703,0.5196678964659299
2022-12-04,04:00 AM,Sunday,Burglary,Medium,Other,39.0,Female,59.0,Male,Rural,59.43861683664713,509.97527340646695,Medium,8.019488060814467,0.6219626241309765
2022-10-13,07:00 AM,Thursday,Burglary,High,None,44.0,Male,38.0,Female,Urban,64.13698976159736,509.97527340646695,Low,16.689723712469167,0.5196678964659299
2022-12-01,04:00 AM,Thursday,Assault,Low,Knife,44.0,Female,44.0,Female,Urban,48.524713694151096,509.97527340646695,High,16.689723712469167,0.7682067678074908
2022-12-13,03:00 PM,Tuesday,Robbery,High,Firearm,44.0,Female,44.0,Male,Urban,55.78422050020805,368.82878202885627,Low,9.008011784173359,0.4251893835736583
2022-11-04,09:00 PM,Friday,Robbery,Medium,Other,46.0,Male,69.0,Female,Rural,59.43861683664713,776.8512620514744,High,12.053889600903481,0.4574616465858219
2022-09-06,03:00 AM,Tuesday,Burglary,Low,Firearm,21.0,Female,46.0,Male,Suburban,59.43861683664713,509.97527340646695,Medium,10.831292281659799,0.5176786682309572
2022-06-15,06:00 PM,Wednesday,Burglary,High,Other,22.0,Female,37.0,Female,Urban,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.8318241183859835
2022-12-01,06:00 AM,Thursday,Robbery,High,Firearm,28.0,Male,42.0,Female,Urban,39.477363525340806,509.97527340646695,Low,5.769379456479003,0.6593789286014649
2022-01-30,02:00 PM,Sunday,Theft,High,Knife,44.0,Male,23.0,Male,Urban,56.62116901633073,509.97527340646695,High,20.43656869783053,0.5196678964659299
2022-09-04,10:00 PM,Sunday,Assault,Medium,Knife,38.0,Male,53.0,Male,Suburban,80.76161189735552,671.2945103492359,Low,16.689723712469167,0.5196678964659299
2022-04-16,08:00 AM,Saturday,Burglary,Medium,None,44.0,Female,44.0,Male,Suburban,59.43861683664713,637.6558916185096,High,16.689723712469167,0.6424265730085773
2022-02-20,11:00 AM,Sunday,Burglary,High,None,44.0,Male,39.0,Male,Rural,76.74369017126145,344.35476091561594,Medium,16.689723712469167,0.9310192758797043
2022-03-22,05:00 AM,Tuesday,Robbery,Low,Other,44.0,Female,44.0,Male,Suburban,21.691985867953303,131.50457065451502,Low,22.697017380913383,0.5196678964659299
2022-05-13,07:00 PM,Friday,Assault,Low,Knife,68.0,Female,33.0,Female,Rural,53.51463823871568,136.3886774173891,High,16.689723712469167,0.5196678964659299
2022-10-12,07:00 PM,Wednesday,Robbery,Medium,Firearm,36.0,Female,35.0,Female,Rural,59.43861683664713,927.0625596359672,Low,9.923337186021756,0.5196678964659299
2022-05-18,11:00 PM,Wednesday,Assault,Low,Firearm,44.0,Female,44.0,Male,Rural,47.09863646195451,704.8153551645453,High,24.432389395976838,0.7795764488612695
2022-07-03,10:00 PM,Sunday,Assault,Medium,Firearm,24.0,Male,53.0,Male,Rural,65.09896811563195,509.97527340646695,High,25.80236840207787,0.5196678964659299
2022-11-26,03:00 AM,Saturday,Assault,High,None,64.0,Male,47.0,Male,Rural,59.43861683664713,509.97527340646695,High,16.689723712469167,0.9852699881009016
2022-09-30,05:00 AM,Friday,Burglary,Medium,Firearm,44.0,Female,62.0,Female,Urban,59.43861683664713,509.97527340646695,Medium,10.33407670082428,0.24750612856980403
2022-12-06,09:00 AM,Tuesday,Theft,Medium,None,43.0,Male,44.0,Male,Suburban,24.18232826150077,843.7931198361163,Low,14.626266980090417,0.07965584093088696
2022-03-10,03:00 AM,Thursday,Robbery,High,None,44.0,Female,44.0,Male,Urban,88.20341159004003,91.4778822773581,Medium,23.49019922500343,0.06989181188794769
2022-02-03,06:00 PM,Thursday,Theft,Low,Other,44.0,Female,51.0,Female,Rural,59.43861683664713,509.97527340646695,High,15.440975146717568,0.6400303883516804
2022-09-19,12:00 AM,Monday,Robbery,Medium,Firearm,44.0,Female,30.0,Female,Suburban,59.43861683664713,895.261540780611,High,16.689723712469167,0.9392602289115238
2022-02-22,09:00 AM,Tuesday,Assault,Medium,Firearm,31.0,Male,60.0,Female,Urban,59.43861683664713,58.707272674625656,Medium,7.839113524438441,0.001931914291505188
2022-07-24,06:00 PM,Sunday,Burglary,High,Knife,44.0,Female,46.0,Female,Urban,59.43861683664713,241.32914765419304,Medium,16.689723712469167,0.5196678964659299
2022-05-06,09:00 PM,Friday,Theft,Low,Other,40.0,Female,44.0,Male,Rural,59.43861683664713,509.97527340646695,Low,11.330187041058934,0.6570651825329454
2022-08-23,12:00 PM,Tuesday,Burglary,Medium,Knife,59.0,Male,44.0,Female,Urban,92.47293369877181,509.97527340646695,High,16.689723712469167,0.7323041922194659
2022-02-12,12:00 PM,Saturday,Robbery,High,Other,44.0,Male,69.0,Female,Urban,30.13097004146995,509.97527340646695,Medium,16.689723712469167,0.35540540676233556
2022-08-28,10:00 PM,Sunday,Burglary,Medium,Firearm,32.0,Male,44.0,Male,Urban,34.2815831418079,509.97527340646695,High,6.752951143674741,0.8204964446578551
2022-04-21,06:00 AM,Thursday,Burglary,High,None,67.0,Male,64.0,Male,Urban,59.44241001270419,76.78177342486106,High,5.657443167116714,0.5196678964659299
2022-09-06,02:00 AM,Tuesday,Theft,Low,None,69.0,Female,53.0,Male,Urban,26.55507512305169,282.50782565508086,Low,16.689723712469167,0.7554311006220276
